"","china_platform","first_salvo"
"40025","""40024"",7,5,1,1,2,1,1,2,""us"",0.45,0.58,0.07,0.41","us"
"40026","""40025"",21,4,1,1,2,3,1,2,""china"",0.34,0.84,0.14,0.75","us"
"40027","""40026"",11,8,1,1,1,3,1,2,""us"",0.55,0.57,0.22,0.09","us"
"40028","""40027"",25,10,2,1,3,3,2,2,""us"",0.9,0.44,0.53,0.14","us"
"40029","""40028"",14,10,1,1,2,2,2,2,""china"",0.66,0.65,0.69,0.82","us"
"40030","""40029"",10,7,2,1,1,3,2,2,""us"",0.95,0.89,0.84,0.71","us"
"40031","""40030"",17,3,1,1,2,2,2,2,""us"",0.33,0.88,0.04,0.23","us"
"40032","""40031"",21,9,1,1,1,2,2,2,""china"",0.11,0.96,0.06,0.51","us"
"40033","""40032"",2,8,2,1,1,3,2,2,""china"",0.39,0.74,0.38,0.46","us"
"40034","""40033"",26,4,2,1,2,2,1,2,""china"",0.72,0.67,0.52,0.12","us"
"40035","""40034"",8,7,2,1,1,3,2,2,""us"",0.42,0.41,0.29,0.71","us"
"40036","""40035"",28,6,1,1,2,2,1,2,""us"",0.94,0.88,0.74,0.33","us"
"40037","""40036"",14,8,1,1,2,1,2,2,""china"",0.97,0.81,0.77,0.15","us"
"40038","""40037"",4,10,1,1,3,2,1,2,""china"",0.17,0.91,0.09,0.54","us"
"40039","""40038"",3,6,1,1,1,3,2,2,""us"",0.15,0.11,0.5,0.95","us"
"40040","""40039"",18,6,1,1,2,3,2,2,""china"",0.4,0.03,0.11,0.26","us"
"40041","""40040"",7,7,2,1,2,2,2,2,""china"",0.25,0.69,0.87,0.03","us"
"40042","""40041"",26,4,1,1,2,2,2,2,""china"",0.29,0.93,0.24,0.35","us"
"40043","""40042"",4,2,2,1,1,1,1,2,""china"",0.94,0.62,0.48,0.64","us"
"40044","""40043"",14,3,1,1,3,2,1,2,""us"",0.84,0.8,0.17,0.69","us"
"40045","""40044"",9,8,1,1,2,2,1,2,""china"",0.36,0.06,0.76,0.61","us"
"40046","""40045"",24,10,1,1,1,2,1,2,""us"",0.7,0.53,0.02,0.3","us"
"40047","""40046"",3,4,2,1,1,2,2,2,""us"",0.8,0.34,0.99,0.72","us"
"40048","""40047"",27,5,2,1,1,1,1,2,""us"",0.42,0.6,0.67,0.9","us"
"40049","""40048"",22,2,1,1,1,2,2,2,""us"",0.87,0.16,0.2,0.87","us"
"40050","""40049"",16,3,1,1,2,1,1,2,""china"",0.35,0.83,0.43,0.41","us"
"40051","""40050"",26,9,2,1,1,2,2,2,""us"",0.69,0.35,0.22,0.09","us"
"40052","""40051"",12,4,1,1,2,3,1,2,""china"",0.73,0.76,0.85,0.2","us"
"40053","""40052"",21,1,2,1,2,1,2,2,""us"",0.63,0.06,0.58,0.1","us"
"40054","""40053"",27,2,1,1,3,1,2,2,""china"",0.65,0.52,0.76,0.36","us"
"40055","""40054"",14,6,2,1,2,2,1,2,""china"",0.4,0.86,0.36,0.93","us"
"40056","""40055"",3,7,2,1,2,1,2,2,""us"",1,0.53,0.44,0.07","us"
"40057","""40056"",7,6,1,1,1,2,2,2,""china"",0.31,0.93,0.59,0.56","us"
"40058","""40057"",22,9,2,1,2,2,2,2,""china"",0.93,0.88,0.21,0.86","us"
"40059","""40058"",23,3,1,1,3,2,1,2,""china"",0.77,0.26,0.48,0.67","us"
"40060","""40059"",25,9,1,1,2,3,1,2,""china"",0.62,0.68,1,0.1","us"
"40061","""40060"",24,9,1,1,2,2,1,2,""us"",0.14,0.35,0.51,0.97","us"
"40062","""40061"",8,8,1,1,1,3,1,2,""us"",0.13,0.95,0.58,0.26","us"
"40063","""40062"",3,4,2,1,2,2,1,2,""china"",0.97,0.77,0.47,0.03","us"
"40064","""40063"",9,2,2,1,1,3,2,2,""us"",0.84,0.85,0.64,0.14","us"
"40065","""40064"",19,9,1,1,3,2,1,2,""china"",0.8,0.02,0.28,0.33","us"
"40066","""40065"",18,4,2,1,2,2,2,2,""us"",0.1,0.75,0.08,0.12","us"
"40067","""40066"",3,1,1,1,3,1,1,2,""us"",0.68,0.61,0.41,0.44","us"
"40068","""40067"",21,2,1,1,2,2,1,2,""us"",0.96,0.25,0.06,0.5","us"
"40069","""40068"",29,3,2,1,1,2,2,2,""china"",0.9,0.9,0.18,0.47","us"
"40070","""40069"",17,5,1,1,1,2,2,2,""us"",0.66,0.51,0.57,0.36","us"
"40071","""40070"",19,2,1,1,1,2,1,2,""us"",0.02,0.6,1,0.76","us"
"40072","""40071"",13,5,2,1,2,2,2,2,""china"",0.51,0.62,0.39,0.82","us"
"40073","""40072"",15,3,2,1,2,2,2,2,""us"",0.12,0.61,0.57,0.25","us"
"40074","""40073"",3,4,1,1,2,1,1,2,""china"",0.48,0.39,0.31,0.74","us"
"40075","""40074"",20,10,2,1,2,1,2,2,""us"",0.45,0.64,0.82,0.4","us"
"40076","""40075"",5,3,2,1,1,3,2,2,""us"",0.24,0.77,0.53,0.78","us"
"40077","""40076"",10,5,1,1,3,1,2,2,""us"",0.24,0.26,0.54,0.47","us"
"40078","""40077"",25,7,2,1,2,2,2,2,""china"",0.56,0.15,0.77,0.72","us"
"40079","""40078"",27,6,1,1,1,3,1,2,""us"",0.73,0.34,0.69,0.45","us"
"40080","""40079"",10,8,1,1,2,2,1,2,""us"",0.6,0.41,0.9,0.66","us"
"40081","""40080"",2,8,2,1,3,1,2,2,""us"",0.63,0.23,0.72,0.53","us"
"40082","""40081"",26,6,2,1,1,2,1,2,""china"",0.62,0.17,0.35,0.51","us"
"40083","""40082"",30,3,2,1,2,1,1,2,""us"",0.95,0.03,0.57,0.08","us"
"40084","""40083"",24,2,2,1,3,1,1,2,""us"",0.4,0.47,0.9,0.18","us"
"40085","""40084"",29,3,1,1,2,3,1,2,""china"",0.52,0.78,0.97,0.34","us"
"40086","""40085"",19,8,2,1,3,2,2,2,""us"",0.23,0.6,0.91,0.75","us"
"40087","""40086"",13,2,2,1,3,2,2,2,""china"",0.47,0.59,0.3,0.41","us"
"40088","""40087"",16,3,1,1,2,3,1,2,""china"",0.18,0.89,0.88,0.96","us"
"40089","""40088"",7,4,1,1,2,3,2,2,""us"",0.25,0.21,0.21,0.15","us"
"40090","""40089"",10,5,1,1,1,1,2,2,""us"",0.16,0.04,0.98,0.36","us"
"40091","""40090"",28,5,2,1,3,1,1,2,""us"",0.82,0.64,0.93,0.84","us"
"40092","""40091"",4,8,2,1,3,2,1,2,""china"",0.31,0.84,0.7,0.08","us"
"40093","""40092"",17,4,2,1,2,1,2,2,""china"",0.48,0.57,0.15,0.5","us"
"40094","""40093"",6,1,2,1,3,3,2,2,""china"",0.03,0.31,0.23,0.69","us"
"40095","""40094"",9,7,1,1,2,2,2,2,""us"",0.31,0.97,0.37,0.75","us"
"40096","""40095"",27,8,1,1,3,3,2,2,""china"",0.55,0.46,0.15,0.43","us"
"40097","""40096"",18,9,2,1,1,2,2,2,""china"",0.23,0.27,0.07,0.48","us"
"40098","""40097"",23,1,1,1,3,2,1,2,""us"",0.91,0.24,0.51,0.42","us"
"40099","""40098"",21,4,2,1,1,2,2,2,""china"",0.35,0.92,0.1,0.32","us"
"40100","""40099"",15,8,1,1,1,1,1,2,""china"",0.61,0.7,0.86,0.1","us"
"40101","""40100"",12,5,1,1,2,3,2,2,""us"",0.87,0.7,0.16,0.03","us"
"40102","""40101"",22,1,2,1,2,2,2,2,""us"",0.95,0.54,0.33,0.21","us"
"40103","""40102"",21,5,2,1,1,1,2,2,""us"",0.89,0.74,0.29,0.57","us"
"40104","""40103"",25,3,2,1,1,2,2,2,""us"",0.85,0.65,0.99,0.72","us"
"40105","""40104"",11,6,1,1,2,3,1,2,""us"",0.2,0.01,0.81,0.24","us"
"40106","""40105"",20,3,2,1,3,2,2,2,""china"",0.26,0.96,0.87,0.61","us"
"40107","""40106"",22,3,1,1,3,2,1,2,""us"",0.2,0.53,0.14,0.55","us"
"40108","""40107"",23,4,1,1,2,2,2,2,""china"",0.97,0.44,0.44,0.66","us"
"40109","""40108"",20,7,2,1,2,2,1,2,""us"",0.74,0.55,0.48,0.68","us"
"40110","""40109"",16,6,2,1,2,2,2,2,""us"",0.37,0.48,0.37,0.9","us"
"40111","""40110"",18,1,2,1,2,2,2,2,""china"",0.61,0.69,0.59,0.54","us"
"40112","""40111"",22,8,1,1,2,1,1,2,""china"",0.04,0.13,0.5,0.25","us"
"40113","""40112"",8,3,2,1,1,2,2,2,""us"",0.88,0.22,0.38,0.84","us"
"40114","""40113"",14,6,1,1,3,2,1,2,""china"",0.84,0.54,0.2,0.6","us"
"40115","""40114"",25,1,2,1,3,2,2,2,""china"",0.39,0.4,0.54,0.67","us"
"40116","""40115"",10,4,2,1,2,3,1,2,""us"",0.22,0.5,0.88,0.33","us"
"40117","""40116"",12,3,1,1,2,2,2,2,""china"",0.67,0.54,0.34,0.73","us"
"40118","""40117"",20,3,1,1,2,2,2,2,""china"",0.98,0.09,0.64,0.32","us"
"40119","""40118"",3,3,2,1,1,1,1,2,""china"",0.5,0.21,0.64,0.3","us"
"40120","""40119"",30,4,2,1,3,1,1,2,""us"",0.67,0.7,0.29,0.44","us"
"40121","""40120"",7,2,2,1,2,3,1,2,""us"",0.99,0.37,0.45,0.63","us"
"40122","""40121"",3,9,2,1,1,2,2,2,""us"",0.32,0.91,0.99,0.6","us"
"40123","""40122"",6,8,2,1,2,3,2,2,""us"",0.98,0.95,0.22,0.45","us"
"40124","""40123"",26,6,1,1,2,2,1,2,""us"",0.11,0.93,0.42,0.86","us"
"40125","""40124"",28,1,1,1,3,3,2,2,""us"",0.87,0.17,0.93,0.98","us"
"40126","""40125"",17,3,2,1,3,2,1,2,""china"",0.7,0.66,0.09,0.29","us"
"40127","""40126"",13,2,1,1,1,2,2,2,""us"",0.16,0.56,0.29,0.88","us"
"40128","""40127"",22,6,1,1,2,1,2,2,""us"",0.66,0.21,0.49,0.59","us"
"40129","""40128"",5,2,2,1,1,2,2,2,""china"",0.21,0.48,0.72,0.23","us"
"40130","""40129"",6,9,1,1,2,3,2,2,""us"",0.65,0.01,0.89,0.77","us"
"40131","""40130"",12,9,1,1,3,2,2,2,""us"",0.92,0.38,0.01,0.95","us"
"40132","""40131"",15,4,1,1,2,2,1,2,""china"",0.35,0.39,0.12,0.27","us"
"40133","""40132"",5,2,2,1,2,1,1,2,""us"",0.33,0.48,0.35,0.31","us"
"40134","""40133"",11,2,2,1,2,2,1,2,""china"",0.64,0.57,0.09,0.93","us"
"40135","""40134"",15,3,2,1,3,2,2,2,""china"",0.39,0.23,0.46,0.56","us"
"40136","""40135"",22,8,1,1,3,3,2,2,""us"",0.86,0.09,0.39,0.82","us"
"40137","""40136"",19,6,1,1,1,1,1,2,""us"",0.81,0.45,0.94,0.71","us"
"40138","""40137"",9,9,1,1,2,2,2,2,""china"",0.43,0.26,0.6,0.28","us"
"40139","""40138"",6,1,1,1,3,1,2,2,""china"",0.57,0.51,0.28,0.69","us"
"40140","""40139"",26,3,2,1,2,1,1,2,""us"",0.89,0.73,0.73,0.8","us"
"40141","""40140"",29,6,2,1,3,2,2,2,""china"",0.21,0.47,0.93,0.03","us"
"40142","""40141"",18,10,1,1,3,3,2,2,""china"",0.02,0.99,0.91,0.62","us"
"40143","""40142"",4,3,2,1,1,2,2,2,""us"",0.35,0.35,0.43,0.1","us"
"40144","""40143"",26,7,2,1,2,1,1,2,""china"",0.49,0.23,0.09,0.17","us"
"40145","""40144"",2,2,2,1,1,2,1,2,""us"",0.57,0.43,0.99,0.99","us"
"40146","""40145"",17,2,2,1,1,3,2,2,""china"",0.29,0.95,0.19,0.32","us"
"40147","""40146"",19,6,2,1,2,2,1,2,""us"",0.46,0.04,0.4,0.95","us"
"40148","""40147"",15,2,1,1,2,2,1,2,""china"",0.34,0.4,0.47,1","us"
"40149","""40148"",13,10,2,1,2,1,2,2,""china"",0.17,0.97,0.66,0.18","us"
"40150","""40149"",5,3,1,1,2,1,2,2,""china"",0.23,0.24,0.63,0.35","us"
"40151","""40150"",27,8,2,1,2,3,2,2,""china"",0.34,0.62,0.99,0.78","us"
"40152","""40151"",15,2,2,1,1,1,1,2,""us"",0.92,0.44,0.49,0.01","us"
"40153","""40152"",26,5,1,1,2,2,2,2,""us"",0.42,0.89,0.39,0.41","us"
"40154","""40153"",16,9,1,1,2,3,1,2,""us"",0.42,0.03,0.89,0.15","us"
"40155","""40154"",8,7,2,1,2,2,1,2,""us"",0.26,0.91,0.11,0.39","us"
"40156","""40155"",30,5,1,1,3,3,1,2,""us"",0.28,0.52,0.81,0.02","us"
"40157","""40156"",4,8,1,1,2,1,2,2,""us"",0.75,0.29,0.16,0.74","us"
"40158","""40157"",13,8,2,1,2,2,2,2,""china"",0.33,0.26,0.38,0.02","us"
"40159","""40158"",6,9,2,1,2,1,2,2,""china"",0.28,0.9,0.72,0.87","us"
"40160","""40159"",27,7,2,1,3,2,2,2,""us"",0.3,0.52,0.19,0.22","us"
"40161","""40160"",13,6,2,1,2,1,2,2,""china"",0.05,0.7,0.02,0.7","us"
"40162","""40161"",14,7,2,1,1,2,1,2,""china"",0.94,0.5,0.75,0.06","us"
"40163","""40162"",30,4,1,1,1,1,1,2,""china"",0.53,0.37,0.6,0.03","us"
"40164","""40163"",5,2,2,1,1,2,1,2,""china"",0.69,0.86,0.15,0.42","us"
"40165","""40164"",6,5,1,1,1,2,1,2,""us"",0.77,0.18,0.21,0.97","us"
"40166","""40165"",21,10,1,1,2,2,1,2,""us"",0.92,0.4,0.4,0.37","us"
"40167","""40166"",22,7,1,1,1,2,2,2,""china"",0.74,0.46,0.33,0.18","us"
"40168","""40167"",6,9,1,1,3,2,1,2,""china"",0.13,0.95,0.32,0.16","us"
"40169","""40168"",2,6,1,1,3,3,1,2,""us"",0.88,0.72,0.64,0.88","us"
"40170","""40169"",5,7,2,1,2,3,2,2,""china"",0.52,0.87,0.51,0.64","us"
"40171","""40170"",20,5,2,1,1,2,2,2,""china"",0.99,0.84,0.59,0.77","us"
"40172","""40171"",27,5,2,1,3,3,2,2,""china"",0.64,0.35,0.17,0.69","us"
"40173","""40172"",8,9,1,1,2,2,2,2,""us"",0.78,0.44,0.54,0.62","us"
"40174","""40173"",20,6,2,1,1,2,2,2,""china"",0.9,0.23,0.36,0.88","us"
"40175","""40174"",28,2,2,1,3,2,1,2,""china"",0.61,0.91,0.03,0.79","us"
"40176","""40175"",5,1,1,1,3,2,2,2,""china"",0.68,0.19,0.12,0.17","us"
"40177","""40176"",14,7,1,1,1,1,2,2,""us"",0.8,0.75,0.79,0.68","us"
"40178","""40177"",22,8,2,1,3,1,1,2,""us"",0.32,0.66,0.59,0.26","us"
"40179","""40178"",17,7,2,1,2,3,1,2,""us"",0.27,0.16,0.74,0.82","us"
"40180","""40179"",18,10,1,1,2,2,1,2,""us"",0.49,0.25,0.65,0.73","us"
"40181","""40180"",14,1,1,1,2,2,2,2,""china"",0.78,0.39,0.52,0.4","us"
"40182","""40181"",19,5,1,1,2,2,1,2,""china"",0.54,0.91,0.96,0.8","us"
"40183","""40182"",23,9,1,1,2,1,1,2,""us"",0.9,0.74,0.92,0.3","us"
"40184","""40183"",4,1,2,1,2,3,1,2,""china"",0.71,0.29,0.47,0.84","us"
"40185","""40184"",27,6,2,1,1,1,2,2,""china"",0.79,0.01,0.24,0.13","us"
"40186","""40185"",9,1,1,1,3,1,2,2,""us"",0.01,0.39,0.2,0.57","us"
"40187","""40186"",5,8,2,1,2,1,2,2,""us"",0.3,0.13,0.04,0.27","us"
"40188","""40187"",30,2,1,1,2,2,2,2,""us"",0.89,0.78,0.26,0.93","us"
"40189","""40188"",20,7,2,1,3,3,2,2,""china"",0.36,0.97,0.67,0.71","us"
"40190","""40189"",30,1,1,1,2,2,2,2,""us"",0.1,0.85,0.11,0.83","us"
"40191","""40190"",24,5,1,1,2,1,1,2,""us"",0.26,0.15,0.9,0.37","us"
"40192","""40191"",27,9,2,1,1,2,2,2,""us"",0.6,1,0.04,0.39","us"
"40193","""40192"",7,3,2,1,3,1,2,2,""us"",0.62,0.55,0.98,0.24","us"
"40194","""40193"",26,5,1,1,1,1,1,2,""china"",0.12,0.82,0.7,0.76","us"
"40195","""40194"",30,3,2,1,1,2,2,2,""us"",0.14,0.48,0.05,0.91","us"
"40196","""40195"",17,10,1,1,1,2,1,2,""china"",0.69,0.45,0.71,0.84","us"
"40197","""40196"",28,5,1,1,1,2,2,2,""china"",0.43,0.3,0.49,0.61","us"
"40198","""40197"",18,9,1,1,2,3,1,2,""china"",0.01,0.83,0.23,0.92","us"
"40199","""40198"",18,4,2,1,2,2,1,2,""us"",0.24,0.63,0.37,0.34","us"
"40200","""40199"",23,9,2,1,3,3,1,2,""china"",0.3,0.28,0.76,0.19","us"
"40201","""40200"",25,4,1,1,2,2,2,2,""china"",0.47,0.03,0.83,0.22","us"
"40202","""40201"",3,6,2,1,2,3,2,2,""china"",0.13,0.85,0.62,0.1","us"
"40203","""40202"",5,3,2,1,3,2,2,2,""us"",0.96,0.32,0.78,0.87","us"
"40204","""40203"",12,8,1,1,2,3,1,2,""us"",0.84,0.21,0.56,0.17","us"
"40205","""40204"",25,9,2,1,2,3,2,2,""us"",0.91,0.77,0.8,0.31","us"
"40206","""40205"",23,4,1,1,2,1,2,2,""us"",0.21,0.54,0.61,0.81","us"
"40207","""40206"",3,5,1,1,2,2,1,2,""us"",0.59,0.96,0.97,0.13","us"
"40208","""40207"",18,5,2,1,3,1,1,2,""china"",0.66,0.59,0.04,0.27","us"
"40209","""40208"",3,7,2,1,2,3,2,2,""china"",0.28,0.36,0.78,0.36","us"
"40210","""40209"",10,6,1,1,1,2,2,2,""china"",0.15,0.2,0.45,0.91","us"
"40211","""40210"",16,6,1,1,2,2,1,2,""china"",0.41,0.11,0.68,0.24","us"
"40212","""40211"",23,2,1,1,2,1,2,2,""china"",0.57,0.38,0.25,0.55","us"
"40213","""40212"",25,7,2,1,2,2,1,2,""us"",0.82,0.17,0.52,0.64","us"
"40214","""40213"",15,6,2,1,3,2,1,2,""china"",0.26,0.99,0.36,0.91","us"
"40215","""40214"",24,3,2,1,2,2,2,2,""china"",0.73,0.15,0.27,0.37","us"
"40216","""40215"",10,5,1,1,2,3,2,2,""china"",0.86,0.73,0.4,0.17","us"
"40217","""40216"",26,9,1,1,3,2,2,2,""us"",0.32,0.99,0.05,0.56","us"
"40218","""40217"",11,9,2,1,2,3,2,2,""us"",0.47,0.42,0.41,0.81","us"
"40219","""40218"",4,9,2,1,2,3,2,2,""china"",0.89,0.08,0.13,0.48","us"
"40220","""40219"",7,9,2,1,1,2,1,2,""china"",0.6,0.57,0.97,0.49","us"
"40221","""40220"",29,2,1,1,1,1,2,2,""us"",0.36,0.97,0.86,0.94","us"
"40222","""40221"",12,8,2,1,3,2,1,2,""us"",0.53,0.66,0.96,0.57","us"
"40223","""40222"",6,9,1,1,3,2,2,2,""us"",0.81,0.92,0.98,0.42","us"
"40224","""40223"",14,3,1,1,2,2,2,2,""us"",0.32,0.58,0.92,0.86","us"
"40225","""40224"",16,3,1,1,1,1,1,2,""china"",0.88,0.38,0.03,0.72","us"
"40226","""40225"",29,8,1,1,2,2,1,2,""china"",0.8,0.81,0.45,0.2","us"
"40227","""40226"",12,8,1,1,1,1,1,2,""china"",0.68,0.92,0.42,0.33","us"
"40228","""40227"",11,3,1,1,3,2,2,2,""china"",0.39,0.99,0.89,0.47","us"
"40229","""40228"",12,10,2,1,2,2,1,2,""us"",0.06,0.02,0.31,0.4","us"
"40230","""40229"",29,6,1,1,2,3,1,2,""china"",0.03,0.9,0.86,0.22","us"
"40231","""40230"",10,3,2,1,1,2,1,2,""china"",0.77,0.25,0.02,0.06","us"
"40232","""40231"",28,4,1,1,3,3,2,2,""us"",0.64,0.46,0.11,0.18","us"
"40233","""40232"",19,8,1,1,2,1,2,2,""us"",0.83,0.46,0.09,0.06","us"
"40234","""40233"",6,2,2,1,3,3,1,2,""us"",0.56,0.61,0.68,0.85","us"
"40235","""40234"",6,5,1,1,3,3,1,2,""china"",0.23,0.65,0.5,0.62","us"
"40236","""40235"",21,5,2,1,3,1,2,2,""us"",0.22,0.84,0.61,0.22","us"
"40237","""40236"",26,9,2,1,2,2,2,2,""china"",0.76,0.82,0.72,0.2","us"
"40238","""40237"",11,6,2,1,3,2,1,2,""china"",0.5,0.07,0.1,0.35","us"
"40239","""40238"",13,7,2,1,2,2,2,2,""us"",0.08,0.02,0.43,0.47","us"
"40240","""40239"",14,6,2,1,3,3,1,2,""us"",0.27,0.87,0.25,0.77","us"
"40241","""40240"",15,7,1,1,1,3,1,2,""china"",0.87,0.8,0.22,0.63","us"
"40242","""40241"",10,10,1,1,1,2,2,2,""us"",0.1,0.7,0.63,0.58","us"
"40243","""40242"",29,9,1,1,2,1,2,2,""us"",0.25,0.45,0.9,0.85","us"
"40244","""40243"",29,7,2,1,2,3,1,2,""china"",0.44,0.82,0.7,0.24","us"
"40245","""40244"",7,6,2,1,3,2,1,2,""us"",0.78,0.9,0.98,0.97","us"
"40246","""40245"",3,2,2,1,3,1,1,2,""us"",0.44,0.19,0.75,0.89","us"
"40247","""40246"",6,6,2,1,2,1,1,2,""china"",0.93,0.99,0.7,0.46","us"
"40248","""40247"",4,4,2,1,3,1,2,2,""china"",0.01,0.87,0.53,0.19","us"
"40249","""40248"",16,9,1,1,2,2,2,2,""china"",0.29,0.72,0.46,0.54","us"
"40250","""40249"",6,8,2,1,2,2,1,2,""us"",0.44,0.69,0.79,0.54","us"
"40251","""40250"",7,4,1,1,2,3,2,2,""us"",0.88,0.12,0.57,0.44","us"
"40252","""40251"",8,1,1,1,2,2,1,2,""china"",0.25,0.36,0.62,0.76","us"
"40253","""40252"",2,5,2,1,2,2,1,2,""us"",0.03,0.33,0.95,0.6","us"
"40254","""40253"",2,9,1,1,2,2,2,2,""china"",0.64,0.72,0.7,0.29","us"
"40255","""40254"",22,1,2,1,1,2,2,2,""us"",0.27,0.93,0.88,0.61","us"
"40256","""40255"",8,4,1,1,1,2,2,2,""china"",0.34,0.02,0.69,0.15","us"
"40257","""40256"",4,3,1,1,3,3,1,2,""us"",0.51,0.27,0.84,0.65","us"
"40258","""40257"",12,6,2,1,2,3,2,2,""china"",0.45,0.07,0.83,0.32","us"
"40259","""40258"",29,4,1,1,2,2,1,2,""us"",0.63,0.26,0.84,0.3","us"
"40260","""40259"",16,10,1,1,3,2,2,2,""china"",0.38,0.27,0.08,0.96","us"
"40261","""40260"",15,8,1,1,2,1,2,2,""us"",0.44,0.63,0.58,0.4","us"
"40262","""40261"",13,8,2,1,1,2,2,2,""us"",0.77,0.77,0.74,0.93","us"
"40263","""40262"",27,3,2,1,1,2,2,2,""us"",0.07,0.19,0.55,0.89","us"
"40264","""40263"",15,4,1,1,3,1,1,2,""us"",0.99,0.98,0.53,0.11","us"
"40265","""40264"",8,9,1,1,1,3,2,2,""us"",0.69,0.59,0.23,0.21","us"
"40266","""40265"",9,4,1,1,2,3,2,2,""us"",0.36,0.93,0.79,0.49","us"
"40267","""40266"",25,4,1,1,2,1,2,2,""china"",0.43,0.78,0.28,0.21","us"
"40268","""40267"",3,8,1,1,2,3,2,2,""us"",0.85,0.14,0.77,0.57","us"
"40269","""40268"",30,6,2,1,3,2,1,2,""china"",0.69,0.75,0.34,0.97","us"
"40270","""40269"",20,7,1,1,2,2,1,2,""china"",0.24,0.07,0.71,0.5","us"
"40271","""40270"",11,3,2,1,2,3,2,2,""china"",0.09,0.28,0.41,0.58","us"
"40272","""40271"",15,8,2,1,3,3,2,2,""us"",0.53,0.34,0.14,0.92","us"
"40273","""40272"",3,6,1,1,1,1,1,2,""china"",0.65,0.63,0.48,0.29","us"
"40274","""40273"",14,4,1,1,2,1,2,2,""china"",0.66,0.49,0.93,0.44","us"
"40275","""40274"",10,9,1,1,2,2,1,2,""china"",0.52,0.6,0.61,0.19","us"
"40276","""40275"",29,10,2,1,3,2,2,2,""china"",0.83,0.92,0.83,0.39","us"
"40277","""40276"",17,8,1,1,3,2,1,2,""china"",0.67,0.67,0.78,0.68","us"
"40278","""40277"",10,10,1,1,2,1,1,2,""china"",0.15,0.1,0.23,0.31","us"
"40279","""40278"",29,7,1,1,2,2,2,2,""china"",0.43,0.22,0.82,0.07","us"
"40280","""40279"",17,5,1,1,2,1,1,2,""us"",0.09,0.23,0.76,0.92","us"
"40281","""40280"",7,10,2,1,3,2,2,2,""china"",0.72,0.18,0.96,0.01","us"
"40282","""40281"",15,4,2,1,3,2,1,2,""china"",0.45,0.65,0.22,0.83","us"
"40283","""40282"",27,6,2,1,3,3,1,2,""us"",1,0.2,0.59,0.92","us"
"40284","""40283"",24,8,1,1,2,3,1,2,""us"",0.35,0.92,0.41,0.59","us"
"40285","""40284"",28,10,1,1,3,1,2,2,""us"",0.18,0.4,0.4,0.94","us"
"40286","""40285"",27,3,2,1,2,3,1,2,""china"",0.85,0.33,0.85,0.67","us"
"40287","""40286"",19,5,1,1,3,3,2,2,""us"",0.93,0.58,0.37,0.54","us"
"40288","""40287"",6,8,1,1,3,3,2,2,""china"",0.75,0.85,0.69,0.88","us"
"40289","""40288"",27,4,2,1,3,2,1,2,""us"",0.16,0.61,0.49,0.16","us"
"40290","""40289"",26,7,1,1,1,2,2,2,""china"",0.32,0.97,0.54,0.78","us"
"40291","""40290"",6,5,2,1,2,1,2,2,""china"",0.91,0.05,0.44,0.05","us"
"40292","""40291"",26,7,2,1,1,2,2,2,""china"",0.81,0.29,0.6,0.48","us"
"40293","""40292"",8,1,2,1,1,3,1,2,""us"",0.6,0.29,0.47,0.54","us"
"40294","""40293"",21,7,1,1,2,1,2,2,""us"",0.55,0.11,0.95,0.14","us"
"40295","""40294"",4,6,1,1,2,1,1,2,""china"",0.67,0.04,0.65,0.6","us"
"40296","""40295"",13,7,1,1,2,2,1,2,""us"",0.5,0.51,0.06,0.33","us"
"40297","""40296"",19,2,1,1,1,3,1,2,""us"",0.84,0.79,0.18,0.66","us"
"40298","""40297"",15,6,1,1,1,3,2,2,""china"",0.05,0.68,0.69,0.37","us"
"40299","""40298"",16,7,2,1,3,2,2,2,""china"",0.5,0.2,0.05,0.78","us"
"40300","""40299"",11,4,1,1,1,3,2,2,""us"",0.73,0.36,0.25,0.65","us"
"40301","""40300"",26,7,2,1,3,3,1,2,""china"",0.37,0.31,0.38,0.14","us"
"40302","""40301"",6,5,1,1,1,1,1,2,""us"",0.64,0.45,0.75,0.89","us"
"40303","""40302"",25,7,2,1,2,3,2,2,""china"",0.54,0.12,0.32,0.83","us"
"40304","""40303"",16,8,2,1,3,3,2,2,""us"",0.88,0.67,0.17,0.77","us"
"40305","""40304"",14,2,2,1,1,1,1,2,""china"",0.16,0.82,0.62,0.07","us"
"40306","""40305"",13,5,1,1,2,2,1,2,""us"",0.39,0.16,0.35,0.59","us"
"40307","""40306"",26,4,1,1,3,2,2,2,""us"",0.91,0.1,0.56,0.14","us"
"40308","""40307"",12,2,2,1,1,1,1,2,""china"",0.11,0.75,0.61,0.81","us"
"40309","""40308"",4,6,1,1,2,2,2,2,""us"",0.19,0.19,0.08,0.67","us"
"40310","""40309"",23,8,2,1,3,3,2,2,""us"",0.04,0.2,0.01,0.56","us"
"40311","""40310"",21,7,2,1,2,3,2,2,""us"",0.57,0.8,0.97,0.26","us"
"40312","""40311"",11,9,2,1,1,3,2,2,""china"",0.85,0.94,0.66,0.49","us"
"40313","""40312"",21,8,2,1,3,2,1,2,""us"",0.38,0.6,0.91,0.85","us"
"40314","""40313"",24,9,2,1,1,2,1,2,""us"",0.4,0.41,0.24,0.9","us"
"40315","""40314"",24,9,2,1,2,1,2,2,""china"",0.79,0.12,0.66,0.15","us"
