"","china_platform","us_platform","china_staying_power","us_staying_power","china_defense","us_defense","china_offense","us_offense","first_salvo","china_scouting","us_scouting","china_ready","us_ready","outcome_china","outcome_us","iter"
"44812",28,8,2,1,3,2,1,2,"us",0.05,0.77,0.99,0.57,"168.40334","-6.541247","2"
"44813",8,6,2,1,2,2,2,2,"china",0.5,0.99,0.92,0.21,"20.4684","-5.16","1"
"44814",18,10,2,1,1,2,1,2,"china",0.28,0.96,0.48,0.67,"22.6656","-0.360000000000001","1"
"44815",20,6,1,1,2,1,1,2,"us",0.53,0.08,0.89,0.92,"55.28","-25.4584","1"
"44816",10,4,2,1,2,3,1,2,"us",0.27,0.87,0.76,0.92,"-376.391585956334","2242.08419790616","8"
"44817",6,3,1,1,3,2,2,2,"us",0.66,0.84,0.15,0.88,"5.34","-1.5288","1"
"44818",13,2,2,1,3,2,1,2,"us",0.05,0.4,0.99,0.79,"467.427484895625","-11.7462589439062","4"
"44819",18,4,1,1,2,2,2,2,"us",0.73,0.44,0.46,0.55,"32.8","-43.688","1"
"44820",25,2,2,1,1,2,1,2,"us",0.25,0.69,0.14,0.64,"25.37","-1.7825","1"
"44821",9,10,1,1,2,1,1,2,"us",0.26,0.35,0.27,0.91,"18.78212","-3.7747872","2"
"44822",22,2,1,1,2,1,2,2,"us",0.41,0.17,0.38,0.42,"38.04","-28.3528","1"
"44823",26,8,1,1,2,3,1,2,"china",0.35,0.46,0.18,0.31,"40.1808","-5.24","1"
"44824",11,10,1,1,1,1,1,2,"china",0.59,0.76,0.14,0.68,"17.2976","-3.13","1"
"44825",15,5,1,1,1,1,2,2,"china",0.84,0.02,0.68,0.94,"26.0528","-21.32","1"
"44826",27,2,1,1,1,3,2,2,"us",0.23,0.45,0.53,0.23,"39.51","-14.7946","1"
"44827",19,6,2,1,2,2,1,2,"us",0.08,0.88,0.43,0.82,"-154.328692261772","500.583231902577","7"
"44828",12,10,2,1,1,1,2,2,"china",0.88,0.82,0.73,0.11,"31.878","-18.9","1"
"44829",17,7,2,1,2,2,2,2,"us",0.07,0.77,0.17,0.33,"20.89123","-1.6781122","2"
"44830",25,9,2,1,2,1,2,2,"us",0.04,0.26,0.16,0.16,"33.025984","-2.59382272","2"
"44831",11,6,2,1,1,1,1,2,"us",0.62,0.92,0.21,0.29,"10.315","-3.8153","1"
"44832",27,4,1,1,1,2,2,2,"china",0.7,0.5,0.99,0.63,"87.01","-33.28","1"
"44833",24,8,1,1,1,3,2,2,"china",0.45,0.75,0.98,0.75,"70.17","-15.1","1"
"44834",21,9,1,1,2,3,1,2,"us",0.77,0.29,0.95,0.63,"59.74","-40.2198","1"
"44835",13,10,2,1,1,1,1,2,"china",0.58,0.26,0.34,0.99,"16.1356","-3.56","1"
"44836",3,1,1,1,2,2,1,2,"us",0.72,0.68,0.69,0.72,"8.210864","-1.76967808","2"
"44837",3,9,2,1,3,2,1,2,"us",0.54,0.8,0.66,0.35,"7.86414","-2.4782956","2"
"44838",23,3,1,1,2,1,2,2,"china",0.03,0.11,0.06,0.35,"32.186943739904","-1.3655442432","3"
"44839",20,5,1,1,2,2,2,2,"us",0.24,0.28,0.05,0.04,"20.88","-7.8624","1"
"44840",25,5,1,1,3,2,2,2,"us",0.67,0.88,0.18,0.76,"34.98","-41.8332","1"
"44841",17,6,2,1,3,2,2,2,"china",0.45,0.71,0.36,0.65,"33.777","-10.7","1"
"44842",8,7,1,1,3,2,1,2,"china",0.3,0.89,0.41,0.56,"33.3136832","-0.468639999999998","2"
"44843",8,9,2,1,1,1,1,2,"us",0.69,0.13,0.58,0.81,"10.06","-3.3214","1"
"44844",23,8,2,1,2,3,1,2,"us",0.56,0.13,0.26,0.38,"28.72","-11.8032","1"
"44845",16,2,1,1,1,2,2,2,"us",0.29,0.21,0.17,1,"17.88","-4.3704","1"
"44846",4,1,1,1,2,2,1,2,"china",0.44,0.43,0.57,0.86,"-5.32230442188799","18.5783697408","3"
"44847",9,9,1,1,2,3,2,2,"us",0.75,0.07,0.37,0.18,"15.38","-19.99","1"
"44848",26,8,1,1,3,2,2,2,"us",0.46,0.83,0.13,0.51,"32.82","-26.1544","1"
"44849",4,7,2,1,2,3,2,2,"china",0.01,0.48,0.38,0.73,"-6.1781184","20.04708","2"
"44850",9,5,2,1,3,3,1,2,"china",0.64,0.04,0.41,0.99,"23.35687668","-0.591992000000003","2"
"44851",14,8,2,1,2,3,2,2,"china",0.99,0.38,0.59,0.5,"30.8936","-22.72","1"
"44852",24,9,2,1,2,2,1,2,"us",0.1,0.37,0.13,0.37,"29.49786","-1.484706","2"
"44853",14,3,2,1,3,1,1,2,"china",0.47,0.57,0.23,0.01,"21.4292","-4.56","1"
"44854",28,10,2,1,3,1,1,2,"us",0.29,0.43,0.48,0.93,"47.3","-9.857","1"
"44855",2,9,2,1,3,1,1,2,"china",0.88,0.24,0.64,0.25,"7.90349888","-2.368312","2"
"44856",10,7,1,1,2,1,1,2,"china",0.68,0.84,0.16,0.41,"19.8864","-3.98","1"
"44857",14,7,2,1,1,2,1,2,"china",0.71,0.76,0.63,0.71,"22.286","-5.1","1"
"44858",27,2,2,1,2,1,2,2,"china",0.25,0.63,0.36,0.68,"43.1082","-10.14","1"
"44859",9,4,2,1,3,3,2,2,"china",0.8,0.03,0.36,0.17,"14.2014","-11.38","1"
"44860",2,4,2,1,2,2,2,2,"us",0.53,0.33,0.81,0.61,"4.927808","-2.33214848","2"
"44861",20,7,2,1,1,3,2,2,"china",0.85,0.28,0.77,0.9,"35.148","-26.6","1"
"44862",9,9,2,1,2,3,1,2,"us",0.63,0.72,0.9,0.72,"15.66","-3.5458","1"
"44863",11,1,2,1,3,2,2,2,"china",0.82,0.7,0.53,0.84,"28.621","-12.68","1"
"44864",16,3,2,1,2,3,1,2,"china",0.96,0.37,0.84,0.19,"33.9614","-12.22","1"
"44865",15,2,2,1,2,2,1,2,"china",0.76,0.8,0.89,0.56,"34.078","-7.16","1"
"44866",19,3,2,1,2,2,1,2,"china",0.98,0.95,0.04,0.71,"32.851","-13.78","1"
"44867",13,3,1,1,3,2,1,2,"china",0.71,0.98,0.5,0.13,"45.6516","-6.71","1"
"44868",14,7,2,1,3,2,1,2,"china",0.26,0.83,0.2,0.46,"27.0172172","-4.30484","2"
"44869",23,8,2,1,2,2,2,2,"us",0.72,0.85,0.32,0.61,"28.66","-36.8304","1"
"44870",4,3,2,1,2,2,1,2,"china",0.28,0.41,0.27,0.89,"-0.546817919999998","11.430512","2"
"44871",30,10,2,1,2,2,1,2,"china",0.1,0.02,0.8,0.16,"54.0072","-0.36","1"
"44872",21,6,1,1,3,2,1,2,"us",0.44,0.13,0.5,0.69,"51.98","-18.1112","1"
"44873",12,9,2,1,3,1,2,2,"china",0.87,0.01,0.13,0.95,"14.5098","-16.98","1"
"44874",14,8,1,1,2,2,1,2,"us",0.93,0.34,0.1,0.33,"15.44","-11.0392","1"
"44875",26,2,2,1,1,1,1,2,"china",0.05,0.32,0.82,0.28,"51.1861008","-0.20004","2"
"44876",21,8,1,1,3,2,2,2,"china",0.62,0.22,0.21,0.44,"44.0332","-22.28","1"
"44877",9,2,2,1,3,2,2,2,"china",0.81,0.92,0.47,0.48,"25.1522","-10.66","1"
"44878",4,3,1,1,1,2,1,2,"us",0.28,0.41,0.94,0.88,"-34.4702808076106","153.582194769513","5"
"44879",17,4,1,1,2,3,1,2,"china",0.95,0.55,0.92,0.17,"62.723","-13.13","1"
"44880",20,7,1,1,2,2,1,2,"us",0.37,0.19,0.35,0.65,"33.24","-7.6988","1"
"44881",21,5,2,1,2,2,2,2,"us",0.61,0.06,0.21,0.73,"25.29","-25.9338","1"
"44882",17,6,2,1,2,3,2,2,"us",0.56,0.26,0.24,0.6,"20.56","-17.4272","1"
"44883",25,9,2,1,1,2,2,2,"china",0.79,0.89,0.69,0.79,"64.1876","-34.34","1"
"44884",21,7,2,1,2,2,1,2,"china",0.89,0.85,0.85,0.98,"49.7045","-12.77","1"
"44885",6,2,1,1,1,2,1,2,"china",0.48,0.18,0.92,0.66,"21.31310592","-1.142272","2"
"44886",14,3,2,1,3,3,1,2,"us",0.72,0.12,0.72,0.77,"28.88","-14.1736","1"
"44887",4,3,2,1,1,3,2,2,"us",0.4,0.33,0.62,0.06,"4.58","-1.304","1"
"44888",22,3,2,1,3,1,2,2,"china",0.66,0.29,0.7,0.07,"52.901","-26.9","1"
"44889",14,7,1,1,2,1,1,2,"china",0.49,0.93,0.33,0.39,"30.8288","-4.08","1"
"44890",30,3,2,1,3,2,2,2,"us",0.94,0.25,0.66,0.47,"59.2","-107.416","1"
"44891",12,9,1,1,3,1,2,2,"china",0.6,0.15,0.72,0.14,"41.556","-12.12","1"
"44892",7,5,1,1,2,1,2,2,"china",0.43,0.7,0.79,0.85,"21.308","-2.32","1"
"44893",26,4,2,1,1,1,2,2,"us",0.05,0.6,0.13,0.74,"27.71325","-1.325385","2"
"44894",28,6,1,1,3,3,1,2,"us",0.43,0.45,0.54,0.31,"71.56","-26.9108","1"
"44895",23,9,2,1,1,2,1,2,"us",0.15,0.61,0.42,0.84,"31.363315","-1.03691725","2"
"44896",6,6,1,1,2,2,1,2,"us",0.15,0.73,0.74,0.89,"587.771754740777","-65.1073902138891","6"
"44897",11,10,2,1,1,2,2,2,"us",0.91,0.19,0.16,0.91,"11.5","-15.29","1"
"44898",27,1,1,1,1,1,1,2,"china",0.97,0.54,0.88,0.13,"76.6044","-23.93","1"
"44899",25,4,2,1,1,1,1,2,"us",0.41,0.82,0.8,0.54,"33.36","-10.5976","1"
"44900",19,4,1,1,1,2,1,2,"us",0.23,0.69,0.75,0.16,"30.49","-4.3727","1"
"44901",17,2,2,1,1,2,1,2,"us",0.65,0.81,0.4,0.52,"18.78","-8.127","1"
"44902",21,1,2,1,1,1,1,2,"us",0.93,0.37,0.1,0.07,"21.31","-17.6783","1"
"44903",16,6,1,1,1,2,1,2,"china",0.04,0.75,0.36,0.82,"-42.413024","30.6704","3"
"44904",26,8,1,1,2,3,1,2,"us",0.1,0.77,0.67,0.59,"57.76","-0.236000000000001","1"
"44905",3,7,2,1,2,2,1,2,"us",0.4,0.64,0.15,0.4,"-2.09695388","9.152607152","3"
"44906",16,3,1,1,2,1,2,2,"us",0.24,1,0.57,0.15,"30.24","-12.2152","1"
"44907",22,4,1,1,2,2,1,2,"us",0.55,0.87,0.14,0.47,"24.68","-9.694","1"
"44908",12,4,1,1,2,1,1,2,"china",0.73,0.35,0.56,0.04,"30.116","-6.68","1"
"44909",20,5,2,1,2,1,2,2,"us",0.03,0.36,0.75,0.36,"59.751248","-2.68312288","2"
"44910",17,2,1,1,1,1,1,2,"us",0.04,0.9,0.22,0.69,"-12.9945154471962","17.6714584115187","5"
"44911",27,7,1,1,2,3,2,2,"china",0.47,0.71,0.42,0.21,"81.0904","-22.12","1"
"44912",6,8,2,1,1,1,2,2,"us",0.24,0.24,0.84,0.11,"8.04","-1.6392","1"
"44913",13,2,1,1,2,3,2,2,"us",0.17,0.98,0.95,0.57,"33.78","-6.0652","1"
"44914",27,2,2,1,1,1,2,2,"china",0.22,0.62,0.61,0.39,"40.877","-9.1","1"
"44915",5,8,2,1,3,2,2,2,"china",0.32,0.97,0.49,0.49,"17.24021324","-3.575392","2"
"44916",7,3,1,1,2,2,1,2,"us",0.72,0.19,0.84,0.75,"18","-7.96","1"
"44917",3,3,1,1,2,2,1,2,"us",0.47,0.82,0.35,0.34,"-1.013544","4.68409368","2"
"44918",18,8,2,1,2,2,1,2,"china",0.12,0.64,0.22,0.47,"31.274212267008","-1.3723887872","3"
"44919",26,9,2,1,2,1,1,2,"china",0.33,0.81,0.54,0.88,"43.9442","-4.82","1"
"44920",12,6,2,1,2,1,2,2,"china",0.51,0.14,0.78,0.4,"22.6816","-9.44","1"
"44921",13,5,1,1,3,1,1,2,"china",0.87,0.16,0.9,0.5,"50.7592","-8.31","1"
"44922",24,2,2,1,3,1,1,2,"china",0.76,0.25,0.58,0.9,"48.49","-14.44","1"
"44923",2,6,1,1,1,2,2,2,"china",0.91,0.29,0.59,0.87,"5.150669054208","-1.5733291776","3"
"44924",25,8,1,1,2,2,1,2,"us",0.67,0.79,0.66,0.43,"54.84","-33.0228","1"
"44925",3,6,1,1,2,1,1,2,"us",0.1,0.94,0.85,0.06,"21.32768736","-1.144501056","3"
"44926",5,4,2,1,3,3,1,2,"china",0.61,0.27,0.65,0.65,"34.558154672495","-2.08316039349999","3"
"44927",21,3,1,1,3,1,2,2,"us",0.18,0.36,0.51,0.21,"51.69","-16.1884","1"
"44928",4,6,1,1,2,2,2,2,"china",0.17,0.97,0.85,0.73,"-3.90880543999999","7.433776","2"
"44929",6,5,2,1,1,3,2,2,"china",0.16,0.51,0.82,0.99,"-3.70946064","22.174664","2"
"44930",23,4,2,1,2,2,2,2,"us",0.56,0.52,0.12,0.62,"24.72","-23.2064","1"
"44931",7,3,2,1,1,2,1,2,"us",0.33,0.55,0.81,0.54,"11.5700775","-1.161029575","2"
"44932",9,8,1,1,3,3,2,2,"china",0.02,0.55,0.55,0.17,"358.290112883536","-1.27492704176","4"
"44933",21,4,2,1,3,2,1,2,"china",0.86,0.99,0.22,0.67,"41.1762","-13.38","1"
"44934",15,5,1,1,2,3,1,2,"china",0.47,0.1,0.11,0.46,"18.758","-2.29","1"
"44935",29,5,1,1,2,2,2,2,"us",0.63,0.69,0.94,0.55,"80.76","-97.5576","1"
"44936",23,4,1,1,2,2,2,2,"us",0.92,0.66,0.79,0.56,"56.7","-100.088","1"
"44937",10,8,2,1,2,2,2,2,"us",0.57,0.14,0.35,0.33,"13.22","-11.7508","1"
"44938",20,8,2,1,2,2,1,2,"us",0.14,0.97,0.12,0.78,"-6.93314142112811","55.0331294484687","6"
"44939",3,4,2,1,2,2,2,2,"china",0.68,0.19,0.11,0.14,"3.6188","-1.52","1"
"44940",4,2,1,1,2,2,2,2,"us",0.26,0.23,0.25,0.75,"12.178210773463","-1.97173469276077","4"
"44941",5,10,2,1,1,3,2,2,"us",0.29,0.1,0.24,0.1,"5.4","-0.532","1"
"44942",28,8,2,1,2,1,1,2,"china",0.83,0.7,0.78,0.85,"63.518","-19.54","1"
"44943",26,7,2,1,2,2,2,2,"us",0.53,0.51,0.18,0.41,"29.66","-27.7996","1"
"44944",26,3,1,1,2,1,2,2,"us",0.32,0.58,0.71,0.95,"60.6","-34.884","1"
"44945",28,9,2,1,3,1,2,2,"china",0.99,0.22,0.93,0.87,"78.434","-51.7","1"
"44946",15,5,2,1,1,1,2,2,"china",0.34,0.53,0.25,0.06,"21.1574","-8.08","1"
"44947",24,9,1,1,1,2,2,2,"us",0.2,0.73,0.56,0.1,"34.52","-11.408","1"
"44948",7,3,1,1,2,2,1,2,"china",0.69,0.03,0.31,0.73,"18.81802044","-7.599474","2"
"44949",25,2,2,1,2,1,1,2,"us",0.89,0.57,0.9,0.53,"46.36","-38.2004","1"
"44950",22,4,1,1,2,3,2,2,"us",0.71,0.76,0.59,0.71,"44.92","-57.5264","1"
"44951",15,6,1,1,2,3,2,2,"china",0.22,0.07,0.69,0.94,"86.25343104","-11.671136","2"
"44952",30,9,2,1,2,2,1,2,"china",0.66,0.3,0.87,0.04,"61.392","-17.64","1"
"44953",23,1,2,1,2,3,2,2,"china",0.78,0.29,0.43,0.43,"41.967","-31.3","1"
"44954",29,8,1,1,1,2,2,2,"china",0.35,0.56,0.97,0.65,"74.714","-15.7","1"
"44955",19,9,1,1,1,2,1,2,"china",0.35,0.28,0.87,0.99,"35.9164","-0.69","1"
"44956",18,5,2,1,3,1,1,2,"china",0.95,0.9,0.7,0.36,"49.842","-14.38","1"
"44957",22,5,1,1,3,3,1,2,"us",0.06,0.14,0.17,0.35,"73.1529657184","-1.386373367104","3"
"44958",27,7,1,1,1,3,1,2,"us",0.63,0.88,0.57,0.73,"38.87","-18.1081","1"
"44959",10,6,2,1,1,3,2,2,"us",0.49,0.2,0.11,0.64,"10.15","-4.107","1"
"44960",16,4,1,1,1,3,1,2,"china",0.97,0.76,0.03,0.05,"36.5744","-13.22","1"
"44961",18,2,1,1,2,2,1,2,"china",0.62,0.36,0.2,0.18,"31.2768","-8.44","1"
"44962",4,9,2,1,1,2,1,2,"us",0.05,0.74,0.27,0.9,"-0.55768","15.279484","2"
"44963",25,6,2,1,2,3,2,2,"china",0.74,0.12,0.03,0.43,"29.6404","-32.42","1"
"44964",24,8,2,1,2,2,1,2,"china",0.31,0.67,0.66,0.47,"42.2252","-3.56","1"
"44965",16,4,1,1,2,2,2,2,"us",0.96,0.16,0.23,0.32,"22.72","-40.3424","1"
"44966",24,5,2,1,1,2,2,2,"us",0.42,0.47,0.29,0.51,"26.54","-18.2536","1"
"44967",8,1,1,1,2,2,1,2,"us",0.37,0.99,0.65,0.96,"32.227544","-10.47236728","2"
"44968",3,1,2,1,1,2,2,2,"china",0.5,0.04,0.51,0.32,"4.842803","-3.2946","2"
"44969",23,10,2,1,2,1,1,2,"us",1,0.03,0.2,0.11,"27.54","-25.32","1"
"44970",5,9,2,1,1,3,2,2,"us",0.48,0.86,0.67,0.55,"6.147773","-4.46238208","2"
"44971",11,2,2,1,1,2,2,2,"china",0.81,0.87,0.64,0.22,"27.5178","-14.94","1"
"44972",18,2,1,1,3,2,2,2,"us",0.39,0.59,0.45,0.25,"39.94","-28.1532","1"
"44973",9,6,2,1,2,1,1,2,"us",0.6,0.75,0.62,0.26,"13.08","-5.328","1"
"44974",18,5,1,1,1,3,2,2,"us",0.31,0.27,0.54,0.12,"26.64","-13.7968","1"
"44975",30,4,1,1,1,3,1,2,"us",0.7,0.95,0.3,0.3,"35.2","-20.84","1"
"44976",17,2,1,1,1,2,2,2,"us",0.73,0.87,0.98,0.19,"30.18","-41.3028","1"
"44977",29,4,2,1,2,2,1,2,"china",0.28,0.24,0.35,0.84,"39.8124","-2.76","1"
"44978",10,5,1,1,3,2,2,2,"china",0.82,0.4,0.09,0.91,"21.308","-10.76","1"
"44979",18,6,2,1,2,2,1,2,"china",0.31,0.66,0.48,0.59,"27.4452","-1.22","1"
"44980",18,6,1,1,2,2,2,2,"china",0.09,0.61,0.6,0.82,"83.22382752","-1.294416","2"
"44981",22,5,2,1,2,3,2,2,"us",0.38,0.12,0.95,0.59,"42.66","-26.8816","1"
"44982",6,3,1,1,1,1,1,2,"us",0.82,0.23,0.4,0.7,"7.48","-2.7336","1"
"44983",15,4,2,1,2,2,1,2,"china",0.8,0.69,0.41,0.54,"26.5596","-7.84","1"
"44984",3,3,1,1,3,2,2,2,"us",0.93,0.04,0.09,0.68,"3.65","-2.069","1"
"44985",9,5,1,1,3,1,2,2,"us",0.85,0.22,0.72,0.5,"27.56","-43.852","1"
"44986",12,4,2,1,3,2,2,2,"us",0.96,0.84,0.86,0.29,"25.8","-46.376","1"
"44987",23,6,1,1,3,3,1,2,"china",0.13,0.49,0.96,0.67,"336.78290844","-2.094878","2"
"44988",4,9,2,1,2,2,2,2,"china",0.62,0.4,0.45,0.4,"6.344","-1.36","1"
"44989",3,3,1,1,2,2,1,2,"us",0.85,0.22,0.25,0.7,"6.93561512","-5.501428052","3"
"44990",22,8,1,1,2,3,2,2,"us",0.25,0.08,0.44,0.97,"41.04","-12.7","1"
"44991",17,4,2,1,3,1,1,2,"china",0.28,0.52,0.49,0.92,"29.9734","-0.920000000000001","1"
"44992",6,2,2,1,2,3,1,2,"us",0.23,0.88,0.61,0.58,"-3.75085790317438","54.5376686586613","4"
"44993",13,5,2,1,3,1,1,2,"us",0.4,0.43,0.38,0.1,"19.55","-5.62","1"
"44994",15,2,2,1,2,2,1,2,"china",0.96,0.32,0.6,0.07,"27.8784","-12.12","1"
"44995",6,8,2,1,1,1,2,2,"us",0.46,0.51,0.52,0.97,"6.54","-2.0768","1"
"44996",13,7,1,1,2,3,1,2,"us",0.83,0.54,0.83,0.94,"32.42","-19.2686","1"
"44997",11,7,2,1,1,3,2,2,"china",0.21,0.02,0.96,0.99,"-50.9048458106731","9389.94729654151","8"
"44998",3,2,2,1,2,3,2,2,"china",0.98,0.5,0.49,0.93,"5.7199","-0.6522","2"
"44999",14,3,1,1,1,2,2,2,"us",0.91,0.83,0.29,0.84,"14.74","-21.4668","1"
"45000",26,6,1,1,1,2,2,2,"china",0.27,0.38,0.24,0.78,"39.0192","-8.92","1"
"45001",7,2,2,1,2,1,1,2,"us",0.01,0.15,0.26,0.98,"-10.2161557234727","227.175462429086","7"
"45002",19,7,1,1,1,2,2,2,"us",0.97,0.56,0.07,0.17,"18.09","-32.4146","1"
"45003",23,5,2,1,2,2,2,2,"us",0.51,0.82,0.51,0.77,"33.09","-28.6718","1"
"45004",13,3,1,1,2,2,1,2,"us",0.74,0.18,0.73,0.94,"31.26","-17.3724","1"
"45005",18,6,1,1,1,2,2,2,"us",0.69,0.75,0.46,0.5,"23.28","-28.1264","1"
"45006",18,2,2,1,1,1,2,2,"us",0.39,0.17,0.64,0.98,"23.42","-14.3076","1"
"45007",18,3,2,1,3,2,1,2,"us",0.65,0.65,0.12,0.83,"19.94","-7.641","1"
"45008",12,7,1,1,3,2,2,2,"china",0.45,0.73,0.7,0.57,"46.7192","-6.52","1"
"45009",7,2,1,1,2,3,2,2,"us",0.33,0.56,0.85,0.42,"16.66","-6.4756","1"
"45010",7,2,2,1,2,3,1,2,"china",0.86,0.31,0.25,0.14,"9.7358","-3.18","1"
"45011",30,6,1,1,2,2,1,2,"china",0.86,0.01,0.5,0.42,"60.4424","-22.12","1"
"45012",27,10,2,1,2,2,2,2,"china",0.9,0.71,0.46,0.74,"70.4044","-43.64","1"
"45013",3,4,2,1,3,2,2,2,"china",0.47,0.93,0.97,0.9,"64.830323656317","-16.1109259614553","4"
"45014",4,4,2,1,2,2,2,2,"china",0.66,0.35,0.91,0.15,"8.578","-2.68","1"
"45015",22,5,1,1,1,1,1,2,"china",0.88,0.92,0.75,0.63,"68.124","-16.1","1"
"45016",26,6,2,1,3,2,1,2,"china",0.85,0.51,0.08,0.6,"38.147","-17.7","1"
"45017",21,8,2,1,2,2,2,2,"us",0.88,0.04,0.44,0.59,"30.16","-48.7216","1"
"45018",25,8,1,1,3,3,2,2,"us",0.14,0.33,0.41,0.39,"54.43","-10.9004","1"
"45019",28,4,1,1,2,2,1,2,"us",0.85,0.21,0.4,0.6,"49.56","-37.726","1"
"45020",25,6,1,1,2,2,2,2,"us",0.7,0.49,0.12,0.87,"29.04","-35.176","1"
"45021",15,3,1,1,2,2,2,2,"china",0.94,0.69,0.54,0.53,"64.4304","-24.08","1"
"45022",4,1,2,1,1,2,1,2,"us",0.98,0.57,0.45,0.85,"3.8318072896","-0.851940199808003","3"
"45023",12,8,2,1,3,2,2,2,"china",0.2,0.38,0.72,0.74,"55.4242304","-9.56288","2"
"45024",14,4,1,1,1,3,1,2,"us",0.55,0.13,0.08,0.36,"14.6","-3.87","1"
"45025",29,9,2,1,2,2,1,2,"china",0.94,0.9,0.47,0.9,"62.124","-21.66","1"
"45026",4,8,1,1,2,1,1,2,"us",0.58,0.45,0.22,0.78,"4.56552","-0.399505599999999","2"
"45027",29,7,1,1,3,3,1,2,"china",0.79,0.45,0.47,0.21,"87.575","-19.65","1"
"45028",6,9,1,1,3,2,1,2,"us",0.76,0.54,0.35,0.09,"10.14","-5.3464","1"
"45029",7,7,2,1,2,2,1,2,"us",0.27,0.62,0.74,0.13,"10.94","-0.4338","1"
"45030",13,9,1,1,3,2,1,2,"us",0.3,0.38,0.43,0.81,"28.25","-3.235","1"
"45031",10,4,2,1,3,1,1,2,"us",0.56,0.03,0.02,0.23,"10.24","-3.2744","1"
"45032",7,8,1,1,2,1,1,2,"china",0.97,0.77,0.07,0.27,"14.525","-4.25","1"
"45033",11,4,1,1,1,2,1,2,"china",0.62,0.72,0.96,0.75,"24.1808","-1.82","1"
"45034",29,1,1,1,2,3,1,2,"china",0.04,0.2,0.24,0.86,"-24.93830238208","245.0976430592","4"
"45035",25,5,1,1,3,2,1,2,"china",0.21,0.71,0.59,0.58,"70.5706","-0.93","1"
"45036",3,5,2,1,2,2,1,2,"us",0.59,0.86,0.34,0.39,"-1.178712692","6.42839720428","3"
"45037",22,7,1,1,2,3,2,2,"china",0.44,0.2,0.88,0.86,"65.6","-12.2","1"
"45038",3,9,1,1,3,2,1,2,"china",0.91,0.81,0.93,0.09,"11.9694","-0.37","1"
"45039",8,3,2,1,3,3,1,2,"us",0.22,0.63,0.33,0.38,"21.553071632","-2.88125905504","3"
"45040",4,9,1,1,1,1,1,2,"us",0.87,0.05,0.58,0.89,"6.12","-1.5444","1"
"45041",3,5,1,1,1,2,1,2,"us",0.84,0.8,0.02,0.31,"-0.14","3.3576","1"
"45042",22,7,1,1,2,2,1,2,"china",0.39,0.8,0.42,0.58,"47.296","-4.26","1"
"45043",2,9,1,1,1,3,1,2,"china",0.89,0.62,0.17,0.46,"-1.3552","2.98","1"
"45044",4,4,1,1,1,2,2,2,"china",0.61,0.39,0.27,0.08,"7.0768","-2.56","1"
"45045",10,7,1,1,2,3,1,2,"us",0.36,0.07,0.53,0.24,"20.32","-3.8752","1"
"45046",13,7,1,1,1,2,1,2,"us",0.57,0.31,0.28,0.23,"15.4","-5.858","1"
"45047",18,5,2,1,3,3,2,2,"china",0.64,0.16,0.94,0.61,"46.1608","-17.38","1"
"45048",9,7,1,1,1,3,1,2,"china",0.09,0.04,0.27,0.13,"22.7584245438724","-0.0556367167014395","4"
"45049",19,8,2,1,2,2,2,2,"china",0.5,0.7,0.46,0.76,"37.512","-13.96","1"
"45050",5,10,1,1,2,1,2,2,"us",0.54,0.95,0.47,0.28,"5.9","-3.812","1"
"45051",23,7,2,1,1,2,1,2,"china",0.78,0.09,0.04,0.08,"24.8658","-15.62","1"
"45052",26,8,1,1,2,3,1,2,"china",0.11,0.53,0.2,0.02,"37.1844","-0.74","1"
"45053",18,3,2,1,2,1,1,2,"china",0.64,0.42,0.19,0.93,"24.6372","-7.66","1"
"45054",18,10,1,1,2,3,2,2,"us",0.77,0.91,0.2,0.75,"21.56","-26.7024","1"
"45055",16,2,1,1,2,1,1,2,"china",0.06,0.28,0.19,0.91,"-26.3894963017038","108.780495613657","8"
"45056",12,7,1,1,2,1,1,2,"china",0.09,0.55,0.13,0.51,"26.8170930268025","-1.00199186165206","5"
"45057",17,1,1,1,1,2,1,2,"china",0.28,0.05,0.34,0.08,"23.024","-2.44","1"
"45058",19,3,2,1,1,2,1,2,"us",0.72,0.87,0.16,0.5,"18.78","-9.5216","1"
"45059",5,1,1,1,1,3,1,2,"china",0.46,0.11,0.22,0.37,"8.064889298944","-0.00323787520000351","3"
"45060",20,2,1,1,1,2,1,2,"us",0.73,0.3,0.96,0.45,"38","-23.94","1"
"45061",22,4,1,1,3,2,1,2,"china",0.6,0.28,0.34,0.8,"48.92","-8","1"
"45062",6,7,1,1,1,1,1,2,"us",0.59,0.14,0.05,1,"5.855248","-2.22779632","2"
"45063",20,3,1,1,3,2,1,2,"china",0.54,0.63,0.13,0.89,"34.4024","-5.24","1"
"45064",4,8,1,1,2,2,2,2,"us",0.11,0.41,0.35,0.48,"-6.96925547056785","39.1913815583642","6"
"45065",17,4,2,1,3,2,2,2,"us",0.49,0.08,0.63,0.14,"32.905","-29.6869","1"
"45066",7,2,2,1,2,1,2,2,"china",0.08,0.93,0.2,0.44,"10.8329448803877","-0.89563540130523","5"
"45067",16,9,2,1,2,3,2,2,"china",0.4,0.34,0.77,0.08,"31.8288","-10.32","1"
"45068",26,8,1,1,2,2,2,2,"china",0.58,0.52,0.77,0.55,"93.0384","-25.96","1"
"45069",3,4,1,1,2,3,2,2,"us",0.93,0.93,0.1,0.42,"-0.12","4.7432","1"
